users_id,customer_count,avg_transactions_per_month,frequency_category
9617236fe1aa42619b249f4529573f58,9,1.0000,"Low Frequency"
9773902c135f4214b17060690ff2a2a8,1,1.0000,"Low Frequency"
987e254b475a40d38bc0b7eb1282e458,16,1.0000,"Low Frequency"
98a5ec04185f4e0699951218ec40ebb5,1,1.0000,"Low Frequency"
990e73e2f5f649c0a48c433544376309,1,1.0000,"Low Frequency"
9972df01e2ff4211b74a3605c8ac3a16,1,1.0000,"Low Frequency"
9a730748f4b64d9c8989b0e1e81e9bbd,1,1.0000,"Low Frequency"
9c921672921d455a8b36fedb3a019287,1,1.0000,"Low Frequency"
9cbaed8bf2de4062ad13b0af187bd9f0,16,1.0000,"Low Frequency"
9dda725169f745a09b23f7794a3caf6f,1,1.0000,"Low Frequency"
9ed609b5b40442558bf4c48b605c0120,1,1.0000,"Low Frequency"
9eec28fa842e4b499fd204feb789cfbf,1,1.0000,"Low Frequency"
9f8c0d4cdce445b48e265eb3841417f2,9,1.0000,"Low Frequency"
9fdc307fe39c417ea0d3e2ecccd534d2,1,1.0000,"Low Frequency"
a013207d7f9d4ce980d3ccb7a5d26f34,3,1.0000,"Low Frequency"
a1aaf77e6458465e8b72edf64d187e94,1,1.0000,"Low Frequency"
a33daa4c123e4ceebf5d324b190df36a,1,1.0000,"Low Frequency"
a56eef61c16f4808905cd4440667acfb,1,1.0000,"Low Frequency"
a62208b8cde04c0786c744bbad9a1581,1,1.0000,"Low Frequency"
a630ccfcb73341e9a5b7d49d5ca29fe4,1,1.0000,"Low Frequency"
a633b83dcb464740aaa854a56f359353,1,1.0000,"Low Frequency"
a70abedfef9b47178357a43c54b998fc,1,1.0000,"Low Frequency"
a82e5a874dd44fbf9bcc38dc3854da86,10,1.0000,"Low Frequency"
a8587c53e8a5419c9272505397553e0d,1,1.0000,"Low Frequency"
a8caa9f20a8e4702a6363435c2f0bd3a,1,1.0000,"Low Frequency"
a9f76ffbd1864b1e88c66d5927a508c1,1,1.0000,"Low Frequency"
ac0701586dfc46dfb8bcf0523bdddf5f,14,1.0000,"Low Frequency"
ac568668ebc74b09a08e840c8ec98967,1,1.0000,"Low Frequency"
acaf3649e2be4bc19188e9e096dd63f9,1,1.0000,"Low Frequency"
ad41201cb7e24bebb73f8f2127df42ea,1,1.0000,"Low Frequency"
ada6fcf728174097b7489e94546b716c,1,1.0000,"Low Frequency"
add41d53747e49fb8156b84794a158f4,1,1.0000,"Low Frequency"
ae0c24eb6d974982abf6dd0c9ad4895a,7,1.0000,"Low Frequency"
aee5b080830a41b6a83824a0e080fa33,1,1.0000,"Low Frequency"
afe850adb07b4daeaa21d300671e7877,2,1.0000,"Low Frequency"
b022b363e3524fdaba5b603bd2a40f52,1,1.0000,"Low Frequency"
b09594633d3946d781721197a91fd8c8,9,1.0000,"Low Frequency"
b13bc0d6cb6c41eca7f15a9ecce1de38,2,1.0000,"Low Frequency"
b16affe7345f4f8a93383fdc10545502,1,1.0000,"Low Frequency"
b1e0b8c83e3e41699edd9ce123f79e4c,1,1.0000,"Low Frequency"
b1ea0187174143c9994d84e4d570a1bf,1,1.0000,"Low Frequency"
b2a03a31879c44298ab231eb9342c594,16,1.0000,"Low Frequency"
b2dd9ebf4bce42beb25f84a6d3121d27,1,1.0000,"Low Frequency"
b306801216ac4e978cf097176d712835,15,1.0000,"Low Frequency"
b3ac874c0fa54cc0ae98b333fc0b8524,1,1.0000,"Low Frequency"
b49d975c27cf42d3ba2357bbde648bfe,1,1.0000,"Low Frequency"
b671c93426234e20b5967f266f08a585,1,1.0000,"Low Frequency"
b7200f5193514700878c28be3b58cd42,1,1.0000,"Low Frequency"
b7fb1e36fbe146609ba67cc386f11781,1,1.0000,"Low Frequency"
b93fc5f9357849cab7244f1a7cf9cb35,1,1.0000,"Low Frequency"
b9c4a64c2cea44a9995049e3280c859d,2,1.0000,"Low Frequency"
bb5ad437e9724adaa8b095eff651dc3e,2,1.0000,"Low Frequency"
be6e96e6dd5d450c84dd4f28c4fd00d1,1,1.0000,"Low Frequency"
bfc567fa7a6e4e0e8745f1fa4fe7aaea,1,1.0000,"Low Frequency"
bff15e01f4ab426281c6396ab00a3d89,1,1.0000,"Low Frequency"
c09430ec74724ff3aac4c4e83883dd5a,1,1.0000,"Low Frequency"
c0ac3ea3b0144ff49126224d910bde1f,1,1.0000,"Low Frequency"
c2fba2fcafe1445dacdabfc8b3869bc0,1,1.0000,"Low Frequency"
c48f67e92df4433796d5196a8cdc0e97,1,1.0000,"Low Frequency"
c67e33d9db854e77add48c8fb943ff1a,1,1.0000,"Low Frequency"
c70f175f2d7b4766b85ccb86f10dbec4,2,1.0000,"Low Frequency"
c83c5672ae4d4406833a8c48255ef7b2,1,1.0000,"Low Frequency"
c87cf455652949cc82fad4d6c891309f,2,1.0000,"Low Frequency"
c91ed8e84744454ea1050180d5b3de53,10,1.0000,"Low Frequency"
c92a2587ec054800b5d72cd329e0dcfd,2,1.0000,"Low Frequency"
c988a364f2164aa382773efadb8ba034,1,1.0000,"Low Frequency"
cc92a2f858524269885e2951269e1858,1,1.0000,"Low Frequency"
cdf4a8d348974494b6f37ffe271315ab,1,1.0000,"Low Frequency"
cecdf1ff4e2444ca910447444ce10a87,1,1.0000,"Low Frequency"
ceedde8287894fe9b86d94dcdefeef80,10,1.0000,"Low Frequency"
cf02ebbd39bb490cb1dce35390ee04bd,1,1.0000,"Low Frequency"
cf074efc57eb4076aefc9f4e28ee5434,1,1.0000,"Low Frequency"
cf5db53462544b17ac2c323ce4b22f81,16,1.0000,"Low Frequency"
cf8fce9a04bb48d6a99894dbda307c96,2,1.0000,"Low Frequency"
cf98db02a15e4ef7b3503580627e9e99,2,1.0000,"Low Frequency"
cff53be3c9b249198b5d3783e7faa62d,2,1.0000,"Low Frequency"
d02356034ea249bb86e6a24c4af2fd98,4,1.0000,"Low Frequency"
d0aea37108bd436eac9b01fb02c5e6a8,1,1.0000,"Low Frequency"
d0b9907e0abc49348d125ec39d1bd2cc,1,1.0000,"Low Frequency"
d0d841e46a5b4f15a6a06a318b866e2c,1,1.0000,"Low Frequency"
d0edadbff9f24997b0767ecc87ea0ef3,1,1.0000,"Low Frequency"
d11959de383e4717ad7a39189d517ccf,1,1.0000,"Low Frequency"
d126e9f1914c40fa945937a9bd72ddba,1,1.0000,"Low Frequency"
d23d6e0a129445089b34bdd27d4a9198,1,1.0000,"Low Frequency"
d6287cf6c47f456681f2f6086ad6643a,17,1.0000,"Low Frequency"
d6c5959fcd43464cb8a9efd4b3d7eab3,1,1.0000,"Low Frequency"
d6f06596ef26442d958a9e3cc3c84695,2,1.0000,"Low Frequency"
d6f45344ee554e5787fa5c0c905710c9,10,1.0000,"Low Frequency"
d9565808e6eb49bbb83c2bfe210e54d8,1,1.0000,"Low Frequency"
d993c3fb788846498fca4e810b3e8a91,1,1.0000,"Low Frequency"
d9cc4426225447cf94c9cc23d45a7208,1,1.0000,"Low Frequency"
d9f7c84bebea4faeb16c2ccbee96f89d,10,1.0000,"Low Frequency"
dbabbb95036447eba6717998ae74bc5f,1,1.0000,"Low Frequency"
dbf37a9a3e6d46768e861fddc2c75669,1,1.0000,"Low Frequency"
df373eb66a5c42d18a02219c0157f4d1,2,1.0000,"Low Frequency"
df4f5faf38dc485b96de5b29cc344bcb,1,1.0000,"Low Frequency"
df91504c5f234181b8a2e87a99818b96,3,1.0000,"Low Frequency"
dffea1dcf7b047cdb78f7b0a12c9da2c,15,1.0000,"Low Frequency"
e0a9571395414705ab19e2c672268f2b,1,1.0000,"Low Frequency"
e0b688170f174c81b6dbbbbf528d9ab8,9,1.0000,"Low Frequency"
e1332c8c606a41f2bbbfa1f47f1ab5ab,1,1.0000,"Low Frequency"
e3d551981ce9440c9b66c595da029716,1,1.0000,"Low Frequency"
e5063ef44d9040b29985e2b11eb8f6b1,3,1.0000,"Low Frequency"
e524101629dc458f98f52d5cee5e1c73,1,1.0000,"Low Frequency"
e5fe34c6cb2049a0ae437cacbac8defb,8,1.0000,"Low Frequency"
e728109b1981448b88855899193f1ccc,1,1.0000,"Low Frequency"
e7572705b3664ddaa86f2c8e20c510ed,1,1.0000,"Low Frequency"
e770f3bd99f94597ac92e9bde3efcfec,1,1.0000,"Low Frequency"
e864de88f8aa47a592ff970d7ba867e7,10,1.0000,"Low Frequency"
e874302bd21a4376a56d8321d0fe1567,2,1.0000,"Low Frequency"
e89241495a6746128b9302a9b9deb51d,1,1.0000,"Low Frequency"
e895fe558f0943518e5f9b1adbf999f0,13,1.0000,"Low Frequency"
e97faf02c9fd49a1bd378c6e85a8b13a,2,1.0000,"Low Frequency"
e9d9f10808a446f2b9ab15505f6310d5,1,1.0000,"Low Frequency"
ea0aaa9fc2954a6587fa383577a0a38c,1,1.0000,"Low Frequency"
eddd989c1f3b40ce8a1e176892df5f15,1,1.0000,"Low Frequency"
ef3c1956802c40dea32ff42def82dae8,1,1.0000,"Low Frequency"
ef6da7f680f746eb82cbcfbb5fa62ec6,1,1.0000,"Low Frequency"
ef708b0084bf4c1abf06bb7b509c7d6b,1,1.0000,"Low Frequency"
f0d1bb576d7e4bfd8080c1bb3f8bbc30,3,1.0000,"Low Frequency"
f1d8d88b4a594a8a89227c53c34b0240,1,1.0000,"Low Frequency"
f3438be80c7b47b981ead55e90db3314,1,1.0000,"Low Frequency"
f403ea2942c04900952c23f898df8ea7,1,1.0000,"Low Frequency"
f41a05180e154ee6a9a3bacd2d4e9279,1,1.0000,"Low Frequency"
f506421dcabe4b5eac5c4d765e03e743,1,1.0000,"Low Frequency"
f5722dc1fba44a01b6b58f29b41cf2b2,1,1.0000,"Low Frequency"
f67539330d5f44bb955bc253066f8b6b,1,1.0000,"Low Frequency"
f6ea7c01a4984bdf91b412e7c2042c27,8,1.0000,"Low Frequency"
f89d0f60bb4445a58c31d6557c76a350,5,1.0000,"Low Frequency"
fa1da0325a904487aab61a7d219ffe1c,1,1.0000,"Low Frequency"
fa5455279b1b451a91f7f3f250842c32,1,1.0000,"Low Frequency"
faa2c0a85e2742d5ac86eb0a9d45d090,1,1.0000,"Low Frequency"
fae1eae48e00490c88e4b120ebe9e70f,6,1.0000,"Low Frequency"
fb12bfd102e3415d904f1503c4d76f99,1,1.0000,"Low Frequency"
fbfe865e97744a4e822295996fa20080,1,1.0000,"Low Frequency"
fca38ac128f446a5a8a64131e7462291,1,1.0000,"Low Frequency"
fcb90d090c6c47fb93e7f2f0850446e2,2,1.0000,"Low Frequency"
fcc798a462f9419eabd48ceba3ea69b4,1,1.0000,"Low Frequency"
fd2e7eb1746e41068a1b4cd09b5958b4,1,1.0000,"Low Frequency"
fd9363c338b14870826056cf18feb662,1,1.0000,"Low Frequency"
